salad,salad,salads,slaw,celery victor,√ßoban salatasƒ±,curtido,dressed herring,fattoush,fiambre,golbaengi muchim,caprese ,kinilnat,ensalada,larb,lyutika,mesclun,panzanella,pasembur,raheb,rujak,urnebes,wurstsalat,yusheng,g·ªèi nh·ªách,goi nhech,ispanakhi,kartophilis,katmis,khakhvis,khilis,kiborchkhalis,kitris,kombosto,kvertskhis,lobios,pkhali,Sagazapkhulo,tarkhunis,tcharkhali,tevzis,sokos
starter,antipasti,anti-pasti,antipasto,appetiser,appetisers,appetizer,appetizers,barbajuan,blooming onion,bruschetta,carpaccio,crostini,crudit√©s,entrees,fried mushrooms,gravlax,hors d'oeuvre.,meze,mezze,mozzarella sticks,poke (hawaii),potato skins,prawn cocktail,queso flameado,rumaki,salmon tartare,starter,starters,tapas,zakuski,b√°nh tr√°ng,nem r√°n,g·ªèi cu·ªën,banh trang,nem ran,goi cuon,kebab,sashimi,wing,wings,katsu,tonkatsu,gnocchi,ravioli,tikka,abkhazura,ajapsandali,ispanakhi,jonjoli,khachapuri,khizilala,kuchmachi,kupati,lobiani,lobio,matsoni,mchadi,mujuji,nadughi,pkhali,satsivi,soko,tarti,dodo,funkaso,mosa,chin chin,puff puff,akara,alkaki,kuli kuli,kokoro,wara,dun dun
soup,soup,soups,acquacotta,borscht,caldillo de perro,caldo verde,canja,consomm√©,cr√®me ninon,fanesca,gramugia,gogi guksu,guk,joumou,kharcho,kwati ,lohikeitto,minestrone,okr√≥shka,psarosoupa,samgyetang,shchi,snert,solyanka,tom yum,ukha,vichyssoise,ph·ªü,b√°nh canh,b√∫n b√≤ hu·∫ø,b√∫n ri√™u,kuy teav,canh chua,banh canh,bun bo hue,bun rieu,pho,arjakeli,balbis,bostbeulis,chikhirtma,domkhlis,Dos,gholos,gogris,ispanakhis,katmis,kharcho,lobios,markhokhis,matsvnis,mukhodos,nivris,pomidvris,qvelis,satatsuris,shindis,sokos,staphilos,kontomire,ayoyo,egusi stew,mpotompoto,miyan kuka,miyan yakuwa,ayamase,afang,efo riro,egusi,maafe,ogbono
dessert,desserts,dessert,sundae,jelly,fudge,brownie,fruit salad,fruit salads,cake,cakes,cheesecake,cookie,cookies,cupcake,custard,donuts,doughnut,gelato,ice cream,ice creams,icecream,ice-cream,icecreams,ice-creams,kulfi,muffin,pastries,pastry,pie,pudding,sorbet,tart,tiramisu,flan,crepe,yogurt,banh,che,rau cau,chuoi chien,sinh to,sua chua,chaokuoi,foi thong,khanom,kraya sat,mamuang dong,ruam mit,tteok,songpyeon,yakshik,ais kacang,cendol,dodol,bubur kacang hijau,moon cake,sachima,shaobing,youtiao,amanatto,dango,higashi,hoshigaki,kakigori,manju,oshiruko,uiro,taiyaki,anpan,melonpan,anisette,biscotti,biscuit tortoni,cannolo siciliano,cassata siciliana,chiacchiere,ciarduna,crostata,crocetta,profiterole,zuppa,crostoli,frutti,gelato,gubana,macedonia,panna cotta,pandoro,panettone,panforte,pastiera,piccoli,pignolata,pizzelle,presnitz,semifreddo,sfogliatelle,torta caprese,strucchi,strudel,struffoli,bionico,cajeta,capirotada,churro,coyota,empanada,jarrito,obleas,platano,apas,barquillos,barquiron,belekoy,bibingka,binigit,biko,bukayo,camote,dodol,hopia,kalamay,kutsinta,latik,palitaw,taho,turron,angsle,bakpia pathok,brem,dodol,getuk,klepon,kue putu,lupis,mochi,alfajores,ambrosia,dulce de leche,beijinho,bijajica,biriba,biroro,bombocado,brigadeiro,bruaca,cacuanga,canjica,cavaca,chuvisco,cocada,curau,cupulate,cartola,furundum,goiabada,maria-mole,pacoca,quindim,tortei,ximango,umbuzada,empanadas,kuchen,sopaipillas,poe,arequipe,cocadas,crepe,enyucado,helado,mazamorra,melado,merenguitos,milhoja,natilla,oblea,antecoco,antepapaya,champanas,cocadas,leche asada,masapane,picarone,prestino,sanguito,voladore,picorone,baklava,faqqas,ghoriba,keneffa,chebakia,seffa,sellu,sfenj,kutia,pampushky,syrnyky,torte,varrenya,zhele,makowiec,paczek,pierniki,sernik,mazurek,chalka,krowki,kremowka,kisiel,budyn,faworki,miodek,wedlowski,pawelek,petha,balushahi,halwa,halva,rasgulla,ras gulla,gulab jamun,gulabjamun,jalebi,imarti,kalakand,kheer,kulfi,ladoo,ladu,laddu,peda,barfi,burfi,rasmalai,ras malai,singori,bonde,bundi,boondi,cham cham,jal bhora,kheersagar,komolabhog,ledikeni,malpua,malapua,pantua,pithe,rabri,rajbhog,sandesh,adhirasam,ariselu,boorelu,pedha,mysore pak,sheera,garelu,halbai,peni,laddoo,anarsa,srikhand,shrikhand,basundi,modak,kaju katli,amras,aamras,aam ras,ghari,karanji,kharwas,feteer meshaltet,labida,malban,melabbes,mehalabeyya,Alublis Ghvezeli,Alublis Muraba,Churchkhela,Gozinaki,Kada,Kaklis Muraba,Khilis Torti,Kishmishiani,Komshis Muraba,Martqvis Torti,Nazuki,Nigvziani,Nigvzis Torti,Pakhlava,Paska bobobo,Phelamushi,Phenovani,Qaviani,Sazamtros Muraba,Shakarlama Tkhilit,Shokoladiani,Taphlis kveri,Vardis Muraba,Vashlis Namtskhvari,kelewele,acaraje,akara,maasa,pinkaaso,ballfloat,zowey,nkate,krakro,tatale,bankye krakro,krakye ayuosu,moin,iyan,amala,asaro,eba,fufu,lafun
main course,pasta,pizza,spaghetti,curry,meal,dal,risotto,linguine,nasi,penne,teow,lasagne,carbonara,pulao,pilau,rendang,fettuccine,rice,biryani,b√°nh ch∆∞ng,banh chung,main,course,pot,noodle,tofu,paper,chok,khao kan chin,khao kha mu,khao khai chiao,khao khluk kapi,khao mok kai,khao muk nuea,khao man kai,khao mu krop,krop mu daeng,khao niao,khao phat,khao tom,bami haeng pet,bami mu daeng,khanom chin,kualchap,kuai-tiao,mi krop,phat mama,phat siso,phat wun sen,tom yam boran,yen tafo,phat,chim hum,chuchi pla kaphong,chuchi plathu sot,kaeng cha -om,kaeng faksai kai,kaeng dok salae,kaeng hangle,kaeng het,kaeng kari,kaeng,som tam pu,tam khanun,yam baicha,yam khaidao,khai dao,mu op,mu ruam,pla sam thap,Guksu,sujebi,kalguksu,jajangmyeon,makguksu,ramyeon,naengmyeon,japchae,Bulgogi,Galbi,samgyeopsal,makchang gui,gobchang gui,saengseon gui,deodeok gui,beoseot gui,gim gui,Galbijjim,Andong jjimdak,Aguijjim,Jeonbokjjim,Gyeran jjim,Oiseon,Hobakseon,Dubuseon,bibimbap,boribap,nurungji,ogokbap,patbap,Banmian,Char kway teow,curry mee,hokkien mee,laksa,lor mee,maggi,mee pok,soto,nasi dagang,nasi kandar,nasi kerabu,nasi lemak,nasi paprik,nasi ulam,Acar,Ambuyat,Chai tow kway,Fish head,Heon peng,Ikan bakar,Ketupat,Kuih kochi,Lemang,Murtabak,Popiah,Sata,Satay,Yusheng,bakkwa,char siu,century egg,duck's head,kung pao chicken,peking duck,soy egg,tea egg,Bang Tofu,Bright Pearl Abalone,Caterpillar Fungus Duck,Crab and Fish Stomachs,Crab-apple Flower Cake,Dried Pot Tofu,Five Colours Fish Cake,Flower Mushroom Frog,Fried Pumpkin Dumplings,Fried Tofu Curd Balls,Fuli Roast Chicken,Ginger Duck,Hay Wrapped Fragrant Ribs,Jade Rabbit Sea Cucumber,Lotus Seed Pod Fish,Phoenix Tail Shrimp,Potato Croquet,Silver Fish Fried Egg,Soy Braised Mandarin Fish,Braised abalone,Shaved ice,Beef chow fun,Bird's nest soup,Black sesame soup,Cantonese seafood soup,Crispy fried chicken,Duck with†taro,Guilinggao,Little pan rice,Red bean soup,Roast†squab,Roast†suckling pig,Sea cucumber,Seafood with bird's nest,Shark fin soup,Snow fungus†soup,Sour spare ribs,Spare ribs†soup with†watercress†andapricot kernels,White cut chicken,Winter melon†soup,Wonton noodles,Yeung Chow fried rice,Youtiao,Zhaliang,Chongqing spicy deep-fried chicken,Dandan noodles,Fuqi Feipian,Sichuan hotpot,Mapo tofu,Shuizhu,Twice cooked pork,Zhangcha duck,Beer duck,Changsha-style†rice vermicelli,Changsha-style†stinky tofu,Changde-style stewed beef with rice vermicelli,Cured ham with†cowpeas,Dong'an chicken,Dry-wok chicken,Homemade-style†bean curd,Lotus seeds†in†rock sugar†syrup,braised pork,Mala chicken,Smoky flavours steamed together,Spare ribs†steamed in bamboo,Steamed fish head in chili sauce,Stir fried duck blood,Stir fried meat with†douchi†and†chili peppers,Mashed shrimp in lotus pod,Pearly meatballs,Pumpkin cake,Shredded pork,gohan,meshi,chahan,hayashi,kamameshi,mochi,mugi gohan,ochazuke,okowa,omurice,onigiri,sekihan,kayu,okayu,zosui,gyudon,katsudon,oyakodon,tekkadon,unadon,sushi,nigiri,maki,chirashi,inari,oshi,mehari,zushi,Soba,udon,ramen,champon,okinawa soba,yaki soba,agemono,karaage,korokke,kushikatsu,tonkatsu,agedashi,yakimono,gyoza,kushyaki,motoyaki,okonomiyaki,taroyaki,teriyaki,unagi,yakiniku,yakitori,yakizakana,nabemono,motsunabe,shabu-shabu,sukiyaki,chirinabe,chigenabe,imoni,oden,kakuni,nikujaga,nizakana,soki,bento,obento,chwan mushi,edamame,himono,hiyayakko,natto,ohitashi,osechi,chinmi,ankimo,mozuku,okashi,sashimi,fugu,ikizukuri,tataki,basashi,torisashi,rebasashi,calzone,focaccia,marinara,margherita,napoletana,siciliana,romana,pugliese,capricciosa,quattro stagioni,formaggi,fettucine,linguini,arrabiata,pansotti,tortelloni,tortellini,ziti,ravioli,agnolotti,bavette,bigoli,bucatini,cannelloni,crespelle,cappellini,conchiglie,ditalini,eliche,farfalle,festoni,fusilli,garganelli,gnocchi,lasagna,macaroni,maccheroni,maltagliate,orzo,stelline,tacconi,tagliarini,trottole,trofie,vermicilli,rigatoni,Arancini,Insalata di riso,Pomodori col riso,Riso tonnato,Riso valdostano,Riso,sformato,bacaala,Seppioline in umido,Missultin e polenta,Fritata di bianchetti,Fritto misto di pesce,Orate al forno,Acciughe fritte in pastella,Acciughe in carpione,Acquadella o latterino fritto,filetti,Pesce,Sarde,sardele,scampi,seppie,spiedini,buridda,tortiera,Prosciutto,salame,vitello,goulash,gulash,guanciale,capicollo,bresaola,pancetta,oca,mortadella,porcaloca,culatello,lonza,carne,caponata,crauti,peperonata,pinzimonio,pestat,alambre,albondigas,barbacoa,birria,bistec picado,carbrito,caldo,carne asada,carne guisada,carnitas,cecina,cemitas,chalupa,charales,chiccharone,chiltomate,chilorio,choriqueso,chorizo,churipo,coachala,cocido,codzito,corunda,empanadas,flautas,Gorditas,Glorias,gringas,huarachas,huevos,lengua,longaniza,machaca,memela,menudo,mole,parilladas,pollo,quesadilla,romerito,salbute,sopa,tamale,taco,tortilla,burrito,Afritada,Asado,Barbecue,Bistek Tagalog,Bopis,Camaron rebosado,Carne norte,pata,tadyang ng baka,Curacha,Daing,Embutido,Escabeche,Picadillo,Halabos na hipon,Endulsao,Hamonado,Inasal na manok,Inihaw na liempo,Kaldereta,Kinunot,Lechon,Lengua estafada,Lumpia,Mechado,Morcon,Paksiw,Pata tim,Pinakbet,Pinangat,Relleno,Sarsiado,Sinanglay,Sisig,Tapa,Torta,ancit lomi,Misua,luglug,Pancit,guisado,Tuguegarao,Malabon,estacion,palabok,Sotanghon,canton,Arroz Valenciana,Lugaw,Champorado,Paella,Sinangag,Tapsilog,Burong mangga,Ensaladang talong,Balut,Binalot,Chicharon,Fishballs,Isaw,Patupat,Pinikpikan,Siomai,Siopao,Tokneneng and Kwek kwek,Tokwa,Ayam bakar,Ayam goreng,Ayam kalasan,Ayam Taliwang,Bakwan Malang,Mie bakso,Bebek Goreng,Betutu,Bubur Ayam,Cakalang fufu,Empal gentong,gudeg,gulai,Karedok,Ketupat Sayur,Nasi campur,Nasi uduk,Oncom,Opor Ayam,Pallubasa,Panggang,Paniki,Papeda,Babi Guling,Rawon,Sayur asem,Sayur lodeh,Semur,Tekwan,Tumpang,Tumpeng,Woku,Asado†,Churrasco,humita,Locro,Matambre,Milanesa,Pascualina,Polenta,Vitel tone,Carbonada,Parallada,Bobo de camarao,Caldeirada,caruru,arroz de coco,cuscuz,Feijoada,Galinhada,Manicoba,Mocoto,Moqueca,Arroz,Piracui,Tacaca,Tucupi,Vatapa,Afogado,Barreado,caribeu,carneiro no buraco,Fuba suado,Gembe,Lele,Mojica,Mujeca,Panelada,Paxica,Picado,Pirao,Quarenta,Rabada,Sururu,tutoo,Xinxim,Guatitas,Chairo,Charqui,Calapurca,erizos,caldillo,picante,cazuela,estofado de condero,ensalada chilena nortina,sango,palta reina,humitas,porotos granados,pantrucas,charquican,jaibas rellenas,tomatican,brochetas,pan amasado,leche asada,Merken,Araucana,Chupe de locos,cancato,chilota,chapalele,pulmay,curanto,milcao,chochoca,valdiviano,crudos,carne mechada,arrollado de malaya,cordero al palo,conejo,criadillas,panitas,ubres asadas,queso de cabeza,ajiaco,guiso de acelga,caldillo de congrio,jurel,camaron,centolla,jaiba,Mariscal,Piures,Asado bogotano,Bandeja Paisa,Changua,Cuchuco,Lechona,Mondongo,Sancocho,Adobo,gallina,langostinos,Anticuchos,Apanado de alpaca,chicharron,Enrollado,Escribano,Huatia,Inchicapi,Inchicucho,Jalea,Juane,Kapchi,Lomo saltado,Morusa,Natilla,Pachamanca,Patachi,Puchero,Pusra,Qapchi,Timbuche,Baghrir,Briouat,Boulfaf,Burek,Couscous,Ferakh Maamer,Kwah,Kemia,Mrouzia,Merguez,Rfisa,Tajine,Athan al shayeb,Bamya,Burghul,Fasoulya,Fatteh,Freekeh,Maftul,Malfuf,Mansaf,Maqluba,Mujaddara,Bagdonsyyeh,Falafel,Hummus,maddamis,Kubbeh,Makdous,Manaqish,Sambusak,Managish,Burghul pilaf,Baba ghanoush,Tabbouleh salad,Machbous,Waraq enab,ghuzi,kabsa,balaleet,Ackawi,Baklava,Balila,Batata harra,Daoud Bacha,Ftayer,Kunafi,Kibbeh,Kafta,Labneh,Manaeesh,Mulukhiyah,Pastirma,Qatayef,Qawarma,Shanklish,Shish taouk,Douma,Hammana,Baskinta,Ferzol,Zahle,Sidon,Bsharri,Jbeil,Varenyky,Pyrih,Holubtsi,Mlyntsi,ryba,Kotieta,kruchenyky,zavyvantsi,deruny,Kholodet,zharkoye,pelmeni,kotlety,shashlyk,caltabos,carnati,chiftele,ciulama,drob,frigarui,mititei,gratar,musaca,ostropel,papricas,parjaole,piftie,slanina,stufat,toba,tocana,tocanita,tochitura,varza,calita,sarmale,icre,saramura,Ghiveci,Macrou,afumat,ardei,dovlecei,gulii,vinete,Lahnie,Fasole,Mamaliga,Mancare,Pilaf,snitel,placinta,zacusca,Lukanka,Sujuk,Sazdarma,karnacheta,bahur,banski,pacha,elenski,lyutenitza,ljutika,apetitka,ajvar,kyopolou,podluchen,katak,razyadka,kyufte,kebapche,parjola,shishcheta,karnache,nadenitsa,tatarsko,nevrozno,cheverme,skara,gyuvech,yahniya,plakiya,sarma,kavarma,kapama,chomlek,courgette,zelnik,nikuldenski,csaszarmorzsa,fozelek,fasirt,pecsenye,porkolt,palacsinta,krumpli,rantott,kaposzta,solet,nudli,tekercsek,toltott,turogomboc,vadas marha,schnitzel,hurka,teliszalami,szalami,csabai szalami,kolbasz,debreceni kolbasz,disznosajt,szalonna,virsli,lokolbasz,Pierogi,bigos,kotlet schawoby,golonka,golabki,kielbasa,gulasz,zrazy,pyzy,baranina,karkowka,sledzie,losos,pulpety,wolowe,wedzone,kurczak,wolowina,smazona,faszerowany,ful medames,fava,koshari,molokheyya,baba ghannoug,dakka,kebda,keshk,mahshi,dolma,moussaka,molokheyyah,tahini,shakshouka,samak,mashwi,makli,torly,beeftek,kersha,orzo,besara,duqqa,ferakh panee,feseekh,fitir,shish taouk,tagine,qolqas,bamyah,dakka,chifle,chugchucaras,encebollado,fanesca,fritada,hornado,Ilex guayusa,llapingacho,sancocho,seco,sofrito,lechon,tacacho,uchu jacu,ajepsandali,Badrijani Brinjit,Badrijani Mtsvanilit,Badrijani Nigvzit,Badrijnis Borani,Badrijnis Khizilala,Ekala Nigvzit,Gogris Guphta,Ispanakhi,Kvartskhit,kartopili,Lobiani,nigvzit,kartopili,soko,tolma,Abkhazura,Basturma,Betchi,Chakapuli,Chanakhi,Dzekhvi,Guphta,Jonjoli,Kababi,Khashi,Khashlama,Khinkali,Ku,Kutchmatchi,Lori,Mokharshuli ena,Mokharshuli Gotchi,Mtsvadi,Muzhuzhi,Plov,Qaurma,Shemtsvari Gotchi,Shilaplavi,Bati Shavi kliavit,Chakhokhbili,Chikhirtma,Chkhmeruli,Ikhvi Bostneulit,Ikhvis Chakhokhbili,Indauris garo,Katami Brinjit,Katami Nivrit,Katmis Mkhali,Kutchmatchi,Satsivi Kvertskhit,Shemtsvari Indauri,Tsitsila tabaka,Tsitsila Abkhazurd,Tsitsila Shindit,Chakhokhbili Oraguli,Kalmakhi Tarkhunit,Kephali,Khizilala,Kibo Kindzit,Kibo Mokharshuli,Kibo Tetri Ghvinit,Kobri Nigvzit da Brotseulit,Loko Kindzmatshi,Loko Tsiteli Ghvinit,Oraguli Nigvzit,Shebolili Kephali,Shemtsvari Tarti,Tarti Tetri ghvinit,Tevzi Bazheshi,Tevzi Pamidvrit,Tsotskhali,Tsvera Nigvzit da Brotseulit,Zutkhi Kaklis photolshi,Zutkhi Shemtsvari,Zutkhis Mtsvadi,akple,banku,etsew,kenkey,dokonu,komi,tuo zaafi,fonfom,omo tuo,jollof,konkonte,fufu,gari,attieke,plakali,tubaani,ampesie,attieke,aitiu,alloco,maafe,kedjenou,ugali,sukuma wiki,nyama choma,kachumbari,ingokho,tsisaka,miroo,managu,ngwaci,nduma,ikwa,mianga,njahi,kuon,gweno,aliya,osuga,akeyo,muto,akara,gbegiri,moin moin,pate,tuwo masara,tuwo shinkafa,suya,tsire,killishi,balangu,ugali,bugali,Isombe,matoke,ibihaza,ikinyaga,Thieboudienne,ceebu jen,ceebu yapp,thiebou yapp,ceebu guinaar,thiebou guinaar,thiebou guerte,ceebu guerte,yassa,chere,maafe,sombi,footi,wali,ndizi nyama,nyama choma,njegere,maharage,kisamvu,vileja,vitumbua,bagia
fast food,samosa,samosas,pokora,burger,bhel,chaat,sandwich,sandwiches,oothapam,thosai,snack,dosa,vadai,potato wedges,french fries,m√≥n cu·ªën,douhua,mon cuon,uthapam,pad,phat,burrito,taco,roll,rolls,breakfast,kimbap,jeon,ddeokbokki,hotteok,hobbang,beondegi,Anju,jokbal,Banchan,kimchi,namui,keropok,cokodok,keropok lekor,kuih,pisang goreng,kuih akok,azuki ice,umai bo,pocky,Andouille,Bologna sausage,Breakfast sausage,Chorizo,Chaudin,Goetta,Half-smoke,Hot dog,Italian hot dog,Kielbasa,Lebanon bologna,Maxwell Street Polish,Polish Boy,Salami,Vienna sausage,sausage,fries,french fry,Arch Deluxe,"Bacon, egg and cheese sandwich",Beef on weck,Big Mac,Big N' Tasty,BLT,Bologna sandwich,Bonus Jack,Breakfast sandwich,Cheese dream,Cheese sandwich,Cheeseburger,Cheesesteak,Chicken sandwich,Chow mein sandwich,Ciabatta Bacon Cheeseburger,Club sandwich,Coney Island hot dog,Croissan'wich,Cuban sandwich,Dagwood sandwich,Denver sandwich,Double Down (sandwich),Enormous Omelet Sandwich,Fat sandwich,Filet-O-Fish,Fluffernutter,Fool's Gold Loaf,French dip,Fried-brain sandwich,Gerber sandwich,Ham and cheese sandwich,Hamburger,History of the hamburger,Hamdog,Horseshoe sandwich,Hot Brown,Italian beef,Jucy Lucy,Limburger sandwich,Lobster roll,Luther Burger,Manwich,McChicken,McGriddles,McMuffin,McRib,Melt sandwich,Monte Cristo sandwich,Muffuletta,Patty melt,Peanut butter and jelly sandwich,"Peanut butter, banana and bacon sandwich",Pilgrim (sandwich),Po' boy,Pork tenderloin sandwich,Quarter Pounder,Reuben sandwich,Rice burger,Runza,Sandwich wrap,Sausage sandwich,Sealed crustless sandwich,Sloppy joe,St. Paul sandwich,Steak sandwich,Submarine sandwich,Tavern sandwich,Tuna fish sandwich,Turkey Devonshire,Veggie burger,Whopper,Hot Chicken sandwich,50 burger,Angus burger,Australasian hamburgers,Banquet burger,Barbecue burger,B√∏fsandwich[6],Butter burger,Buffalo burger,California burger,Carolina burger,Chili burger,Curry burger,Hawaii burger,Naan burger,Salmon burger,Slider,Slopper,Slugburger,Steak burger,Teriyaki burger,ham burger,Bruschetta,Bresaola,Crostini,Capicollo,Culatello,Insalata caprese,Insalata russa,Nervetti,Olives,Peperoni†imbottiti,Prosciutto†e melone (prosciutto and melon),Pizzette†e†salatini,Strolghino,Tortano,Verdure in†pinzimonio,Vezione verro,Breadsticks,arroz,bolillos,calabaza,camote,ceviche,chapuline,consomme,curtido,elote,ensalada,fideos,frijole,guacamole,jicama,nacho,nopalito,papas,salsa,queso,arem arem,bakcang,burasa,cimol,emping,kerak telor,kerupuk,lemper,Mendoan,Otak,Panada,Risoles,Rujak,Pempek,Siomay,Batagor,Tahu,Chipa,Picada,Abara,Aberem,Acaraje,Acaca,Arabu,Arrumadinho,Bauru,Beijinho,Bolinho,Brigadeiro,Broa,Cabidela,Catupiry,Coxinha,Farofa,Pacoca,Pamonha,Quibebe,Rabanada,Rissole,Tapoica,Tareco,Torresmo,Marinho,Brote,Cartola,Cocorote,Encapotado,Folhado,Joelho,Mariola,Mexido,Soba,Sorda,Barros Jarpa,Barros Luco,Churassco,chacarero,choripan,completo,Aborrajado,hormigas culonas,santandereanas,butifarras soledenas,carimanola,chunchullo,hogao,suero,tostones,Moroccan cigar,Milina,Mqualli,Pastilla,Tanjia,Harira,Kovbasa,Salo,Studentz,katino meze,drob po selski,ezik v maslo,sirene pane,kashkaval,wedge,idly,idli,vada
bread,aish merahrah,anadama bread,arepa,baba,baguette,balep korkun,bammy,bannock,barbari,bread,bazlama,bhakri,chapati,roti,bolani,ciabatta,flatbread,flatkaka,injera,kulcha,lahoh,lavash,lefse,malooga,markook,matzo,naan,ngome,pane carasau,paratha,prontha,parauntha,parotta,piadina,pita,sangak,sheermal,tunnbr√∂d,shrak,yufka,b√°nh m√¨,banh mi,eish masri,gamosa,aish merahrah,tonis,khacha,shotis,mesxuri
dessert,yogurt
