grill,grilled
grilling,grilled
grills,grilled
steams,steamed
steam,steamed
steaming,steamed
fry,fried
frying,fried
deep fried,fried
deep frying,fried
stewing,stewed
sautee,sauteed
saute,sauteed
barbecue,bbq
barbecuing,bbq
barrbecued,bbq
barbeque,bbq
barbequing,bbq
barbequed,bbq
poach,poached
poaching,poached
roast,roasted
roasting,roasted
cook,cooked
cooking,cooked
baking,baked
bake,baked
